datetime,latitude,longitude,value
7/01/2015,-19.9,131.6,90.06584835
7/01/2015,-19.9,148.1,76.44037867
7/01/2015,-19.1,126.4,93.7008413
7/01/2015,-19.1,133.9,88.45961731
7/01/2015,-19.1,134.6,88.46224932
7/01/2015,-18.4,121.9,91.33050657
7/01/2015,-18.4,123.4,95.45806625
7/01/2015,-18.4,124.1,94.01179442
7/01/2015,-18.4,127.9,92.98254923
7/01/2015,-18.4,132.4,87.22838226
7/01/2015,-18.4,133.1,86.40702302
7/01/2015,-18.4,137.6,94.45727788
7/01/2015,-18.4,140.6,84.70456572
7/01/2015,-17.6,122.6,96.03536724
7/01/2015,-16.9,145.1,95.03971963
7/01/2015,-16.1,145.1,93.95416046
7/01/2015,-15.4,136.1,86.33181977
7/01/2015,-15.4,142.9,70.31838778
7/01/2015,-13.9,143.6,90.47070137
7/01/2015,-13.1,135.4,81.32984821
7/01/2015,-13.1,142.9,94.68840563
7/01/2015,-12.4,130.9,90.21792251
7/01/2015,-11.6,142.1,95.88142914
7/01/2015,-10.9,131.6,81.11534622
7/01/2015,-10.1,142.1,91.95807097
8/01/2015,-43.1,146.6,82.8249934
8/01/2015,-42.4,147.4,82.18168462
8/01/2015,-41.6,147.4,84.65929931
8/01/2015,-40.9,145.9,88.30231669
8/01/2015,-40.1,145.1,86.06695019
8/01/2015,-38.6,142.9,85.22170363
8/01/2015,-37.9,145.1,86.04335109
8/01/2015,-37.1,139.9,77.39207479
8/01/2015,-37.1,142.1,87.67965401
8/01/2015,-36.4,142.9,78.34999253
8/01/2015,-35.6,144.4,52.3628892
8/01/2015,-34.9,148.1,55.43141473
8/01/2015,-34.1,138.4,74.93204634
8/01/2015,-34.1,150.4,72.73876889
8/01/2015,-33.4,151.1,77.73531209
8/01/2015,-32.6,150.4,61.40641521
8/01/2015,-31.9,115.9,43.81150414
8/01/2015,-31.1,115.1,52.54941883
8/01/2015,-30.4,121.1,47.18574062
8/01/2015,-30.4,122.6,53.06905422
8/01/2015,-29.6,123.4,53.18353437
8/01/2015,-28.9,149.6,43.42139676
8/01/2015,-28.1,121.1,41.43157376
8/01/2015,-27.4,141.4,39.48267268
8/01/2015,-27.4,151.1,67.99267943
8/01/2015,-27.4,153.4,75.9617524
8/01/2015,-26.6,121.1,35.85772555
8/01/2015,-25.9,112.9,68.80045643
8/01/2015,-25.9,128.6,53.96223304
8/01/2015,-25.9,151.1,73.62594094
8/01/2015,-25.1,151.9,69.32294416
8/01/2015,-25.1,152.6,68.45232587
8/01/2015,-24.4,122.6,33.44446286
8/01/2015,-24.4,125.6,43.20283255
8/01/2015,-24.4,136.9,94.35475926
8/01/2015,-23.6,148.1,61.96848103
8/01/2015,-22.9,113.6,37.12646986
8/01/2015,-22.9,114.4,24.0881848
8/01/2015,-22.9,124.9,74.31194335
8/01/2015,-22.9,149.6,69.30579331
8/01/2015,-22.1,119.6,28.44196226
8/01/2015,-22.1,147.4,59.78474255
8/01/2015,-22.1,148.9,67.09823101
8/01/2015,-21.4,115.9,27.16568613
8/01/2015,-21.4,117.4,30.65867023
8/01/2015,-21.4,118.9,32.87667484
8/01/2015,-21.4,130.1,89.69863387
8/01/2015,-21.4,130.9,90.58258262
8/01/2015,-21.4,146.6,56.21752408
8/01/2015,-20.6,118.1,41.86683986
8/01/2015,-20.6,127.1,87.73525367
8/01/2015,-20.6,129.4,87.76864432
8/01/2015,-20.6,139.1,86.49478402
8/01/2015,-20.6,145.9,58.26918878
8/01/2015,-20.6,148.1,68.16200325
8/01/2015,-19.9,116.6,81.06116751
8/01/2015,-19.9,120.4,65.23835403
