datetime,latitude,longitude,value
5/01/2015,-19.9,120.4,6.01554714
5/01/2015,-19.9,131.6,5.390525714
5/01/2015,-19.9,148.1,6.651891364
5/01/2015,-19.1,126.4,5.845048009
5/01/2015,-19.1,133.9,4.190897229
5/01/2015,-19.1,134.6,3.426703847
5/01/2015,-18.4,121.9,7.491482136
5/01/2015,-18.4,123.4,7.585346297
5/01/2015,-18.4,124.1,6.82809744
5/01/2015,-18.4,127.9,4.659461681
5/01/2015,-18.4,132.4,4.374418393
5/01/2015,-18.4,133.1,3.75746186
5/01/2015,-18.4,137.6,2.264458432
5/01/2015,-18.4,140.6,1.500477235
5/01/2015,-17.6,122.6,6.392989564
5/01/2015,-16.9,145.1,2.902163947
5/01/2015,-16.1,145.1,5.801121753
5/01/2015,-15.4,136.1,1.675051401
5/01/2015,-15.4,142.9,1.829810555
5/01/2015,-13.9,143.6,2.073517987
5/01/2015,-13.1,135.4,2.42676325
5/01/2015,-13.1,142.9,1.168693643
5/01/2015,-12.4,130.9,3.556705261
5/01/2015,-11.6,142.1,1.315664713
5/01/2015,-10.9,131.6,6.383946809
5/01/2015,-10.1,142.1,4.758779081
6/01/2015,-43.1,146.6,4.943199086
6/01/2015,-42.4,147.4,3.946213612
6/01/2015,-41.6,147.4,2.864720228
6/01/2015,-40.9,145.9,3.426190184
6/01/2015,-40.1,145.1,6.931713006
6/01/2015,-38.6,142.9,7.221178758
6/01/2015,-37.9,145.1,2.708049437
6/01/2015,-37.1,139.9,4.593549173
6/01/2015,-37.1,142.1,2.434862077
6/01/2015,-36.4,142.9,2.670767088
6/01/2015,-35.6,144.4,2.258674537
6/01/2015,-34.9,148.1,1.654504808
6/01/2015,-34.1,138.4,3.388458938
6/01/2015,-34.1,150.4,1.957499054
6/01/2015,-33.4,151.1,3.885042303
6/01/2015,-32.6,150.4,2.176581734
6/01/2015,-31.9,115.9,5.367832751
6/01/2015,-31.1,115.1,7.667067535
6/01/2015,-30.4,121.1,4.337206799
6/01/2015,-30.4,122.6,3.897941636
6/01/2015,-29.6,123.4,3.742565934
6/01/2015,-28.9,149.6,4.014776517
6/01/2015,-28.1,121.1,5.595461599
6/01/2015,-27.4,141.4,4.393889674
6/01/2015,-27.4,151.1,4.893015291
6/01/2015,-27.4,153.4,7.631217998
6/01/2015,-26.6,121.1,6.141784775
6/01/2015,-25.9,112.9,10.27406128
6/01/2015,-25.9,128.6,6.759990363
6/01/2015,-25.9,151.1,5.001408013
6/01/2015,-25.1,151.9,4.811341144
6/01/2015,-25.1,152.6,5.19415592
6/01/2015,-24.4,122.6,7.155420512
6/01/2015,-24.4,125.6,8.403523455
6/01/2015,-24.4,136.9,7.579775625
6/01/2015,-23.6,148.1,4.930754994
6/01/2015,-22.9,113.6,6.226239429
6/01/2015,-22.9,114.4,5.928281467
6/01/2015,-22.9,124.9,8.516129495
6/01/2015,-22.9,149.6,5.642141012
6/01/2015,-22.1,119.6,5.536991944
6/01/2015,-22.1,147.4,5.227195169
6/01/2015,-22.1,148.9,5.476803024
6/01/2015,-21.4,115.9,4.279582089
6/01/2015,-21.4,117.4,4.20267912
6/01/2015,-21.4,118.9,4.464454205
6/01/2015,-21.4,130.1,6.754951481
6/01/2015,-21.4,130.9,6.431593844
6/01/2015,-21.4,146.6,5.059268851
6/01/2015,-20.6,118.1,3.26919555
6/01/2015,-20.6,127.1,6.202365333
6/01/2015,-20.6,129.4,6.602980378
6/01/2015,-20.6,139.1,5.379707192
6/01/2015,-20.6,145.9,5.023228981
6/01/2015,-20.6,148.1,5.35411825
6/01/2015,-19.9,116.6,6.822068761
6/01/2015,-19.9,120.4,5.657277114
6/01/2015,-19.9,131.6,5.237694782
6/01/2015,-19.9,148.1,7.017680483
6/01/2015,-19.1,126.4,5.156957243
6/01/2015,-19.1,133.9,3.165514594
6/01/2015,-19.1,134.6,2.764957611
6/01/2015,-18.4,121.9,5.226824432
6/01/2015,-18.4,123.4,4.957924724
6/01/2015,-18.4,124.1,4.050475432
6/01/2015,-18.4,127.9,6.60455978
6/01/2015,-18.4,132.4,4.137212072
6/01/2015,-18.4,133.1,3.236734915
6/01/2015,-18.4,137.6,3.411703178
6/01/2015,-18.4,140.6,2.707564224
6/01/2015,-17.6,122.6,5.013084847
6/01/2015,-16.9,145.1,4.354803682
6/01/2015,-16.1,145.1,7.560244919
6/01/2015,-15.4,136.1,1.42385963
6/01/2015,-15.4,142.9,3.66860781
6/01/2015,-13.9,143.6,3.501265614
6/01/2015,-13.1,135.4,2.92407489
6/01/2015,-13.1,142.9,1.70850199
6/01/2015,-12.4,130.9,4.210930361
6/01/2015,-11.6,142.1,0.962047698
6/01/2015,-10.9,131.6,7.426153278
6/01/2015,-10.1,142.1,4.518971596
7/01/2015,-43.1,146.6,5.863121678
7/01/2015,-42.4,147.4,5.628455958
7/01/2015,-41.6,147.4,4.506197694
7/01/2015,-40.9,145.9,3.637016777
7/01/2015,-40.1,145.1,6.14634424
7/01/2015,-38.6,142.9,6.212095765
7/01/2015,-37.9,145.1,3.355439401
7/01/2015,-37.1,139.9,3.41561748
7/01/2015,-37.1,142.1,3.186582396
7/01/2015,-36.4,142.9,3.376722294
7/01/2015,-35.6,144.4,4.393520552
7/01/2015,-34.9,148.1,1.469361638
7/01/2015,-34.1,138.4,1.951431314
7/01/2015,-34.1,150.4,2.900560277
7/01/2015,-33.4,151.1,6.587360486
7/01/2015,-32.6,150.4,2.538526012
7/01/2015,-31.9,115.9,7.699139492
7/01/2015,-31.1,115.1,9.548723662
7/01/2015,-30.4,121.1,7.659603848
7/01/2015,-30.4,122.6,7.096201942
7/01/2015,-29.6,123.4,7.724889304
7/01/2015,-28.9,149.6,3.985167226
7/01/2015,-28.1,121.1,8.697452352
7/01/2015,-27.4,141.4,5.283096628
7/01/2015,-27.4,151.1,4.254304693
7/01/2015,-27.4,153.4,6.450629201
7/01/2015,-26.6,121.1,8.379318223
7/01/2015,-25.9,112.9,12.42693402
7/01/2015,-25.9,128.6,6.145905648
7/01/2015,-25.9,151.1,4.205515105
7/01/2015,-25.1,151.9,3.876084155
7/01/2015,-25.1,152.6,4.41822701
7/01/2015,-24.4,122.6,7.527511395
7/01/2015,-24.4,125.6,7.491996021
7/01/2015,-24.4,136.9,6.564845224
7/01/2015,-23.6,148.1,4.880481461
7/01/2015,-22.9,113.6,9.055182257
7/01/2015,-22.9,114.4,7.931723632
7/01/2015,-22.9,124.9,7.196735527
7/01/2015,-22.9,149.6,5.168153472
7/01/2015,-22.1,119.6,5.532960833
7/01/2015,-22.1,147.4,5.829365502
7/01/2015,-22.1,148.9,5.448964161
7/01/2015,-21.4,115.9,3.080066643
7/01/2015,-21.4,117.4,3.786368059
7/01/2015,-21.4,118.9,4.605676492
7/01/2015,-21.4,130.1,6.814149118
7/01/2015,-21.4,130.9,6.777546197
7/01/2015,-21.4,146.6,5.948682677
7/01/2015,-20.6,118.1,3.101637088
7/01/2015,-20.6,127.1,5.759217446
7/01/2015,-20.6,129.4,7.139308244
7/01/2015,-20.6,139.1,6.759462222
7/01/2015,-20.6,145.9,5.697576199
7/01/2015,-20.6,148.1,6.251540811
7/01/2015,-19.9,116.6,5.037569747
7/01/2015,-19.9,120.4,3.979375634
7/01/2015,-19.9,131.6,6.505251086
7/01/2015,-19.9,148.1,7.967379678
7/01/2015,-19.1,126.4,5.811955681
7/01/2015,-19.1,133.9,4.3115865
7/01/2015,-19.1,134.6,3.774362638
7/01/2015,-18.4,121.9,4.950518792
7/01/2015,-18.4,123.4,5.452926122
7/01/2015,-18.4,124.1,4.051951054
7/01/2015,-18.4,127.9,7.761977723
7/01/2015,-18.4,132.4,6.069156658
7/01/2015,-18.4,133.1,5.150718694
7/01/2015,-18.4,137.6,4.872981957
7/01/2015,-18.4,140.6,4.211492483
7/01/2015,-17.6,122.6,6.069303849
7/01/2015,-16.9,145.1,4.710451517
7/01/2015,-16.1,145.1,8.004474026
7/01/2015,-15.4,136.1,1.729207528
7/01/2015,-15.4,142.9,4.368900375
7/01/2015,-13.9,143.6,4.523092101
7/01/2015,-13.1,135.4,3.433997989
7/01/2015,-13.1,142.9,2.851646597
7/01/2015,-12.4,130.9,4.723110495
7/01/2015,-11.6,142.1,1.454811745
7/01/2015,-10.9,131.6,7.547877163
7/01/2015,-10.1,142.1,9.005584936
8/01/2015,-43.1,146.6,6.402087485
8/01/2015,-42.4,147.4,4.878230859
8/01/2015,-41.6,147.4,3.888223113
8/01/2015,-40.9,145.9,3.993026868
8/01/2015,-40.1,145.1,5.752347074
8/01/2015,-38.6,142.9,5.351488114
8/01/2015,-37.9,145.1,2.688240782
8/01/2015,-37.1,139.9,5.388104468
8/01/2015,-37.1,142.1,3.304548494
8/01/2015,-36.4,142.9,3.265826025
8/01/2015,-35.6,144.4,2.502708055
8/01/2015,-34.9,148.1,2.468522468
8/01/2015,-34.1,138.4,3.551064156
8/01/2015,-34.1,150.4,2.905953607
8/01/2015,-33.4,151.1,7.623328105
8/01/2015,-32.6,150.4,1.987966175
8/01/2015,-31.9,115.9,7.908126618
8/01/2015,-31.1,115.1,9.401119189
8/01/2015,-30.4,121.1,8.550493371
8/01/2015,-30.4,122.6,8.37411601
8/01/2015,-29.6,123.4,9.036807778
8/01/2015,-28.9,149.6,3.211809466
8/01/2015,-28.1,121.1,10.12046421
8/01/2015,-27.4,141.4,3.815857744
8/01/2015,-27.4,151.1,3.384814422
8/01/2015,-27.4,153.4,4.317831095
8/01/2015,-26.6,121.1,10.1446618
8/01/2015,-25.9,112.9,11.85681726
8/01/2015,-25.9,128.6,7.142339443
8/01/2015,-25.9,151.1,3.343254225
8/01/2015,-25.1,151.9,3.01638288
8/01/2015,-25.1,152.6,3.333406503
8/01/2015,-24.4,122.6,11.17625811
8/01/2015,-24.4,125.6,8.896238898
8/01/2015,-24.4,136.9,7.473409189
8/01/2015,-23.6,148.1,4.184251848
8/01/2015,-22.9,113.6,8.706891403
8/01/2015,-22.9,114.4,6.942576515
8/01/2015,-22.9,124.9,7.614900622
8/01/2015,-22.9,149.6,4.600062125
8/01/2015,-22.1,119.6,6.978797781
8/01/2015,-22.1,147.4,5.185322809
8/01/2015,-22.1,148.9,4.867689739
8/01/2015,-21.4,115.9,3.269516814
8/01/2015,-21.4,117.4,3.936239038
8/01/2015,-21.4,118.9,4.796005367
8/01/2015,-21.4,130.1,5.296208922
8/01/2015,-21.4,130.9,5.358965723
8/01/2015,-21.4,146.6,5.226633543
8/01/2015,-20.6,118.1,2.989396219
8/01/2015,-20.6,127.1,5.618469461
8/01/2015,-20.6,129.4,5.982479979
8/01/2015,-20.6,139.1,4.668630763
8/01/2015,-20.6,145.9,5.020954147
8/01/2015,-20.6,148.1,5.338902439
8/01/2015,-19.9,116.6,4.444467428
8/01/2015,-19.9,120.4,3.216974775
8/01/2015,-19.9,131.6,6.058982154
8/01/2015,-19.9,148.1,6.63661309
