datetime,latitude,longitude,value
8/01/2015,-32.6,150.4,24.84527486
8/01/2015,-31.9,115.9,20.12294578
8/01/2015,-31.1,115.1,21.15385883
8/01/2015,-30.4,121.1,20.2841391
8/01/2015,-30.4,122.6,19.21474321
8/01/2015,-29.6,123.4,20.28339574
8/01/2015,-28.9,149.6,27.71558428
8/01/2015,-28.1,121.1,24.54639475
8/01/2015,-27.4,141.4,31.11584372
8/01/2015,-27.4,151.1,23.14173915
8/01/2015,-27.4,153.4,24.49322308
8/01/2015,-26.6,121.1,28.44331786
8/01/2015,-25.9,112.9,25.62734242
8/01/2015,-25.9,128.6,27.62508642
8/01/2015,-25.9,151.1,22.59543226
8/01/2015,-25.1,151.9,24.01313642
8/01/2015,-25.1,152.6,25.00344936
8/01/2015,-24.4,122.6,32.80628638
8/01/2015,-24.4,125.6,30.84885246
8/01/2015,-24.4,136.9,21.19564236
8/01/2015,-23.6,148.1,24.9694435
8/01/2015,-22.9,113.6,34.12886327
8/01/2015,-22.9,114.4,37.48080658
8/01/2015,-22.9,124.9,26.874051
8/01/2015,-22.9,149.6,24.99563659
8/01/2015,-22.1,119.6,34.87780393
8/01/2015,-22.1,147.4,25.82839174
8/01/2015,-22.1,148.9,25.30832128
8/01/2015,-21.4,115.9,37.18090318
8/01/2015,-21.4,117.4,35.54977227
8/01/2015,-21.4,118.9,35.35169898
8/01/2015,-21.4,130.1,24.72933592
8/01/2015,-21.4,130.9,24.36217317
8/01/2015,-21.4,146.6,26.94633604
8/01/2015,-20.6,118.1,35.84075535
8/01/2015,-20.6,127.1,25.2403686
8/01/2015,-20.6,129.4,25.52108188
8/01/2015,-20.6,139.1,24.14814004
8/01/2015,-20.6,145.9,26.6722174
8/01/2015,-20.6,148.1,25.28034712
8/01/2015,-19.9,116.6,29.81454176
8/01/2015,-19.9,120.4,30.25975441
8/01/2015,-19.9,131.6,25.67961384
8/01/2015,-19.9,148.1,25.90091823
